food_group_id,country,project,food_article_0,food_article_1,food_article_2,food_article_3,food_article_4,food_article_5,food_article_6,food_article_7,food_article_8,food_article_9,food_article_10,food_article_11,food_article_12,food_article_13,food_article_14,food_article_15,food_article_16,food_article_17,food_article_18,food_article_19,food_article_20,food_article_21,food_article_22,food_article_23,food_article_24,food_article_25,food_article_26,food_article_27,food_article_28,food_article_29,food_article_30,food_label_0,food_label_1,food_label_2,food_label_3,food_label_4,food_label_5,food_label_6,food_label_7,food_label_8,food_label_9,food_label_10,food_label_11,food_label_12,food_label_13,food_label_14,food_label_15,food_label_16,food_label_17,food_label_18,food_label_19,food_label_20,food_label_21,food_label_22,food_label_23,food_label_24
kmeans_plain_c6_g4,6,food,Vegetable,Flowering plant,Lettuce,Computer Science,Spice trade,Chili pepper,Vaccinium vitis-idaea,Macadamia,Capsicum,Bitter orange,Avocado,Carrot,Barley,Maize,Eggplant,Okra,Hazelnut,Banana,Pecan,Thyme,Blueberry,Green bean,Plum,Cucumber,Pumpkin,Oat,Bhut jolokia,Quince,Asparagus,Salvia officinalis,Pomegranate,plant products,flora by continent,,potato,,cooking,types of food,fruit,preparation,dessert,,plants and humans,flowering plant,tree,cultivation,plants,flowers,edible plants,genus,version,cultivars,leaves,cultivar,seeds,plant
LDA_c2_g47,2,food,Basmati,Tofu,Baozi,Sichuan pepper,Andouille,Aioli,Buttermilk,Cheesecake,Sauerkraut,Caesar salad,Pumpernickel,Arab cuisine,Fiddlehead fern,Chorizo,Easter egg,Papadum,Tapas,Turducken,Mooncake,Allspice,Aspic,Greek cuisine,Momordica charantia,Smoking (cooking),Annatto,Spice,Horseradish,Taco,Comfort food,Fried chicken,,ingredients,dish,,culture by country,served,rice,,preparation,cooked,meat,,beef,,pork,cuisine by country,cuisine,food and drink by country,cuisine by continent,bread,call,cuisine,cheese,dishes,food,serve
LDA_c1_g32,1,food,Soursop,Macadamia,Amaranth grain,Carrot,Strawberry,Coconut crab,Wild boar,Tamarind,Shrimp,Kiwifruit,Hagfish,Orchidaceae,Taraxacum,Radish,Crab,Mango,Açaí palm,Cruciferous vegetables,Parsnip,Computer Science,Blackcurrant,Aronia,Watermelon,Theobroma cacao,Sumac,Abalone,Mussel,Tarragon,Juniper,Juniper berry,Agave,,fruit,,seeds,species,plant,seed,genus,grow,types of food,,,,cultivation,family ,flowering plant,leaves,specie,plants,flora by continent,,ethnobotany,,edible plants,plants and humans
kmeans_augmented_c4_g3,4,food,Braces,Dionysus,Kvass,Jim Beam,Caesar (cocktail),Rum,Sommelier,Moët & Chandon,Scotch whisky,Coors Brewing Company,Winemaking,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Prohibition,Tom Collins,Akvavit,Angostura bitters,Reinheitsgebot,Martini (cocktail),Drambuie,Cosmopolitan (cocktail),Syrah,Lambic,Draught beer,Malt liquor,Shot glass,Wassail,Ceres (mythology),Fireball Cinnamon Whisky,Beer,Rakı,Arak (drink),cocktail,alcoholic beverage,alcohol,,alcohol,place,grapes,beers,wine,bottle,alcoholic drinks by country,wine,brewery,,produced,wines,beer,describe,,episode,take,new york,fermented drinks,alcoholic drinks,
LDA_c5_g8,5,food,Schweppes,Girl Scout Cookies,Energy drink,Archer Daniels Midland,Yakult,New Coke,Pepsi,Swedish Fish,Morrisons,Aldi,Horlicks,General Mills,Big Mac Index,Jaffa Cakes,Arnold Palmer (drink),Jell-O,Dr Pepper,PepsiCo,Herbalife Nutrition,Lipton,Naruto,Woolworths Supermarkets,Vegemite,Cadbury,Albertsons,Coca-Cola Enterprises,Frito-Lay,Sodexo,Crystal Pepsi,Evaporated milk,Mountain Dew,product,the coca-cola company,,supermarket,food and drink companies by country,brands,,companies by year of establishment,brands,,coca-cola,,products,company,sell,stores,,brand,united,food product brands,brands by company,soft drink,market,business,united kingdom
kmeans_plain_c1_g19,1,food,In-N-Out Burger,Waffle House,Oreo,Last meal,Taco Bell,Howard Graham Buffett,Sainsbury's,Whole Foods Market,Foodpanda,Computer Science,Cadbury Dairy Milk,Smarties,Chipotle Mexican Grill,Olive Garden,Beyond Meat,Hershey Creamery Company,Chiquita Brands International,Ben & Jerry's,Dunkin' Donuts,Ovaltine,Howard Johnson's,Candy,Woolworths Supermarkets,Super Size Me,Bovril,Schweppes,Fanta,Kellogg's,The Hershey Company,Buc-ee's,Jell-O,united kingdom,juice,locations,brands,company,,companies by industry and year of establishment,green,soft drink,establishments in the united states by year,united states,brand,chain,the coca-cola company,united,fast food,food product brands,cultivate,brands,food and drink companies by year of establishment,white,operations,early,stores,marketing
LDA_c1_g33,1,food,Adansonia,Carnauba wax,Durian,Coffee bean,Krill,Borage,Lepidium meyenii,Squid,Nelumbo nucifera,Olive,Habanero,Rabbit,Chicory,Grapefruit,Common fig,Muskmelon,Almond,Yam (vegetable),Jackfruit,Onion,History of the potato,Computer Science,Sugarcane,Japanese spider crab,Lingzhi mushroom,Pear,Key lime,Acorn,Pineapple,Amaranth,Tetraodontidae,,,fruit,family ,cultivation,seeds,leaves,genus,,grow,flora by continent,types of food,plant,specie,,plants and humans,ethnobotany,seed,,,edible plants,plants,,flowering plant,species
LDA_c3_g23,3,food,A Charlie Brown Christmas,Poutine,Ronald McDonald,Buc-ee's,Anthony Bourdain: Parts Unknown,Burger King,Arby's,Buffet,Howard Graham Buffett,Max Headroom (character),Bar,My Kitchen Rules,Hairy Bikers,History of McDonald's,B. Smith,The Great British Bake Off,Naruto,Billy Mitchell (video game player),Cheesesteak,Toast sandwich,Party,Burns supper,Tim Hortons,Heston Blumenthal,McDonald's,Last meal,BuzzFeed Unsolved,Howard Johnson's,Gary Vaynerchuk,Rachael Ray,Aunt Jemima,location,united states,menu,restaurants,restaurant chain,restaurants by time,restaurants by year of establishment,year,restaurants by type,chain,time,restaurants,locations,,city,new,work,restaurants by century of establishment,food,opened,,restaurant,fast food,,new york city
kmeans_augmented_c1_g11,1,food,Pudding,Wagyu,Beignet,Noodle,American Chinese cuisine,"Meal, Ready-to-Eat",Ham,Ketchup,Wheat gluten (food),Spam (food),Turducken,Jaffa Cakes,Iranian cuisine,Idli,Japanese tea ceremony,Bento,Pemmican,Hardtack,Couscous,Cast-iron cookware,Espresso,Bread,Pico de gallo,Pizza,Earbuds,Hors d'oeuvre,Treacle,Chicken as food,Thanksgiving,Marinara sauce,Sushi,served,,abalone,traditional,range,dish,cuisine by region,preparation,salmon,cheese,meat,pork,bread,beef,cooked,sea,cuisine,cuisine by country,occur,culture by country,cuisine,food and drink by country,sugar,,dishes
kmeans_plain_c0_g16,0,food,Chocolate,Coffee,Infant formula,Nutrition,Sodium acetate,Vegetable oil,Halite,Pectin,Magnesium,Baker's yeast,Paraffin wax,Macrobiotic diet,Animal slaughter,Nutrient,Braces,Curcumin,Induction cooking,Green tea,Kombucha,Beta-Carotene,Food,Coconut water,Coconut oil,Decomposition,Drinking straw,Food and Drug Administration,Colostrum,Agriculture,Quinine,Energy drink,Livestock,effects,start,offer,food additives,increase,intake,protein,studies,food politics,organic compound,food,health,nutrition,canada,health,,food and drink,carbohydrate,beverage,acid,processing,operate,,chemical formula,diet
LDA_c1_g19,1,food,Shellac,Raspberry,Blue Java banana,Bitter orange,Sesame,Brassica,Rice,Borage,Chives,Turnip,Lentil,Lilium,Lavandula,Macadamia,Oryza sativa,Cicada,Bombyx mori,Fennel,Agave,Coffee,Artemisia absinthium,Urdu,Opuntia,Vanillin,Chrysanthemum,Geoduck,Hemp oil,History of the potato,Peanut,Shrimp,Avocado,ethnobotany,,specie,fruit,,genus,,,cultivation,plants,seeds,flowering plant,seed,types of food,edible plants,species,,flora by continent,,plant,family ,leaves,plants and humans,grow,
kmeans_plain_c5_g27,5,food,Pho,Chili con carne,Chowder,Japanese tea ceremony,Computer Science,Paella,Peanut butter and jelly sandwich,Burns supper,Baked potato,Salami,Beef aging,Cookie,Grilling,Chicken Kiev,Air fryer,Bubble tea,Ice cream,Polenta,Types of cheese,Salad,Condensed milk,Chopsticks,Bagel,Amuse-bouche,Pasta,Buffalo wing,Halva,Spaghetti alla puttanesca,Bread,Pancake,Christmas dinner,pork,sea,sugar,occur,abalone,dish,beef,dishes,salmon,traditional,cuisine by country,cuisine,cooked,range,served,cheese,cuisine,,food and drink by country,,bread,preparation,cuisine by region,meat,culture by country
LDA_c1_g21,1,food,Cod,Earbuds,Snail,Paraffin wax,Mantis shrimp,Apricot,Ginkgo biloba,Cowpea,Wild boar,Prawn,Tomato,Grasshopper,Basil,Cochineal,Snakehead (fish),Seaweed,Caper,Black pepper,Cruciferous vegetables,Helianthus annuus,Echinacea,Orange (fruit),Carnauba wax,Celery,Taraxacum,Cassava,Agaricus bisporus,Orchidaceae,Nut (fruit),Cucumber,Sugar beet,seed,plants,plants and humans,,genus,family ,edible plants,ethnobotany,fruit,species,plant,cultivation,,grow,specie,,flowering plant,seeds,,,flora by continent,types of food,,,leaves
LDA_c1_g36,1,food,Quinoa,Walnut,Snail,Persimmon,Cumin,Ficus,Cucumber,Green bean,Beluga (sturgeon),Pea,Capsaicin,Kale,Onion,Amaranth grain,Hagfish,Sunflower oil,Juniper berry,Chives,Vanilla,Taraxacum,Cowpea,Dromedary,Agave,Blush,Gum arabic,Durian,Bay leaf,Guava,Lingzhi mushroom,Anchovy,Typha,cultivation,ethnobotany,flora by continent,fruit,seeds,,specie,,grow,genus,leaves,seed,flowering plant,plants,,types of food,,plants and humans,family ,edible plants,,,,species,plant
LDA_c2_g41,2,food,Tapas,Parsley,Dosa,Deep frying,Butter,Ipomoea aquatica,Mediterranean cuisine,Computer Science,Baklava,Japanese curry,Zucchini,Dill,Cookie,Doughnut,Momordica charantia,Fenugreek,Lo mein,Eggs Benedict,Italian cuisine,Lard,Arrowroot,Injera,Bain-marie,Spaghetti,Confectionery,Gyro (food),Tempeh,Lamb and mutton,Fried chicken,Sushi,Beef aging,cheese,serve,pork,food,cuisine,served,,culture by country,beef,cooked,bread,ingredients,food and drink by country,meat,rice,,dish,cuisine by continent,dishes,,preparation,,cuisine,call,cuisine by country
LDA_c1_g3,1,food,Achillea millefolium,Anchovy,Lentil,Onion,Camellia sinensis,Cucumber,Snakehead (fish),Cashew,Hemp oil,Coffee,Guava,Cannabis edible,Caviar,Northern pike,Lime (fruit),Gmail,Benzyl alcohol,Lepidium meyenii,Cherimoya,Plum,Anise,Wild boar,Peach,Ficus,Silkie,History of the potato,Tilapia,Opuntia,Parsnip,Orange (fruit),Rainbow trout,leaves,,cultivation,,flora by continent,plants and humans,,seeds,,species,seed,fruit,ethnobotany,plants,,plant,,edible plants,grow,specie,flowering plant,types of food,genus,family ,
kmeans_plain_c6_g27,6,food,Flowering plant,Ajwain,Cashew,Durian,History of tea,Turmeric,Lychee,Annatto,Radish,Strawberry,Gooseberry,Fenugreek,Apple,Ambrosia,Phyllanthus emblica,Gmail,Phytophthora infestans,Cymbopogon,Arrowroot,Eggplant,History of the potato,Blueberry,Quince,Walnut,Blood orange,Barley,Poppy seed,Portulaca oleracea,Pear,Lettuce,Edible mushroom,flowers,fruit,plant,cultivars,version,plants and humans,,genus,tree,cultivar,leaves,flowering plant,flora by continent,potato,plant products,plants,cooking,types of food,dessert,,,edible plants,cultivation,seeds,preparation
kmeans_augmented_c1_g38,1,food,Cupcake,Spaghetti alla puttanesca,Mathematical Statistics,Al pastor,Christmas dinner,Fettuccine Alfredo,Cappuccino,Tea in the United Kingdom,Takeru Kobayashi,Beef Stroganoff,Espresso,Crème fraîche,Egg as food,Macaron,Ketchup,Jerky,Sushi,Chopsticks,Ethiopian cuisine,Breakfast,Rutabaga,Sausage,Sourdough,Dolma,Aioli,Cheddar cheese,Baked Alaska,Couscous,Turkish delight,Chili con carne,Poultry,bread,cuisine,cuisine by country,preparation,dishes,pork,cuisine by region,served,,food and drink by country,dish,culture by country,meat,,occur,range,beef,sugar,salmon,sea,traditional,cuisine,cooked,cheese,abalone
kmeans_plain_c6_g18,6,food,Ackee,Tea,Chives,Assam tea,Helianthus annuus,Agaricus bisporus,Guava,Mathematical Statistics,Lavandula,Broccoli,Taraxacum,Orchidaceae,Opuntia,Rice,Synsepalum dulcificum,Tarragon,Durian,Allspice,Caraway,Ipomoea aquatica,Sichuan pepper,Celery,Thyme,Common fig,Typha,Tamarind,Mandarin orange,Pitaya,Lentil,Paddy field,Chayote,tree,,seeds,fruit,plant products,edible plants,,leaves,plant,version,cooking,cultivation,flora by continent,dessert,genus,types of food,potato,flowers,flowering plant,cultivars,,preparation,cultivar,plants,plants and humans
LDA_c3_g20,3,food,Auguste Escoffier,Minute Maid Park,In-N-Out Burger,86 (term),The Great British Bake Off,Chez Panisse,Christina Tosi,Paula Deen,Julia Child,California roll,Carl's Jr.,TripAdvisor,Cracker Barrel,Coyote Ugly (film),Gordon Ramsay,Yotam Ottolenghi,A&W Restaurants,EFL League Two,Anne Burrell,Lidia Bastianich,Anthony Bourdain,Archie Bunker's Place,Online food ordering,Wendy's,Wawa (company),Mathematical Statistics,Chipotle Mexican Grill,Fast food restaurant,Iron Chef,Colonel Sanders,Alton Brown,united states,restaurants,menu,,restaurant,time,chain,work,restaurants by time,restaurants by type,location,restaurant chain,food,new,locations,,city,restaurants by year of establishment,opened,,restaurants,restaurants by century of establishment,new york city,year,fast food
LDA_c3_g25,3,food,Guy Fieri,Hooters,Jumbo slice,Samin Nosrat,Painting,Michelin Guide,Amuse-bouche,Jared Fogle,Heart Attack Grill,Hardee's,Aarón Sanchez,Chick-fil-A,Cheers,Home economics,Alinea (restaurant),Hamburger,Sideways,Adolf Hitler and vegetarianism,Steak and Blowjob Day,John Hickenlooper,Cosmopolitan (cocktail),Taco Bell,Hard Rock Cafe,John Torode,Super Size Me,California roll,George Washington Carver,Whopper,Kitchen,Giada De Laurentiis,Rick Stein,restaurants by year of establishment,united states,time,restaurants by type,restaurants,new,,year,restaurant chain,fast food,location,new york city,restaurants by time,food,opened,restaurant,menu,work,city,locations,,chain,,restaurants by century of establishment,restaurants
LDA_c1_g9,1,food,Pear,Artemisia absinthium,Blush,Cumin,Agaricus bisporus,Coffea,Berry,Juniper,Atlantic salmon,Bombyx mori,Coffee bean,Rice,Cicada,Phyllanthus emblica,Mussel,Haddock,Moringa oleifera,Rhubarb,Spinach,Broccoli,Gum arabic,Cocoa bean,Coffee,Crab,Lavandula,Cucurbita,Kumquat,Mangosteen,Phytolacca americana,Hazelnut,Theobromine,seeds,types of food,,plant,seed,plants and humans,,specie,species,family ,,flowering plant,fruit,,ethnobotany,genus,plants,edible plants,,flora by continent,leaves,grow,,,cultivation
kmeans_augmented_c1_g24,1,food,Japanese tea ceremony,Chowder,Kofta,Toast sandwich,Macaron,Australian cuisine,Instant noodle,Worcestershire sauce,Herbes de Provence,Portuguese cuisine,Steak,Baozi,Ganache,Bubble tea,Coq au vin,Buffalo mozzarella,Nachos,Tapas,Welsh rarebit,Irish cuisine,Baked beans,Naruto,Chili con carne,Curry,Potato pancake,Pumpernickel,Poached egg,Peanut butter and jelly sandwich,Pork,Roquefort,Hot dog,dishes,meat,dish,beef,salmon,occur,abalone,cuisine,traditional,served,cuisine by region,cuisine by country,,preparation,bread,cheese,,sea,pork,range,cooked,sugar,food and drink by country,cuisine,culture by country
kmeans_plain_c3_g20,3,food,Sparkling wine,Buckfast Tonic Wine,Stout,Alcohol intoxication,Aperol Spritz,Beer,Rakı,Reinheitsgebot,Tom Collins,Jameson Irish Whiskey,Diageo,Zinfandel,Oktoberfest,Fireball Cinnamon Whisky,Absolut Vodka,Prohibition in the United States,Irish coffee,Draught beer,History of beer,Amarone,Bitters,Aguardiente,Single malt whisky,Mulled wine,Drambuie,Drambuie,Sommelier,Apéritif and digestif,Wheat beer,Stout,,grapes,wine,fermented drinks,beers,alcoholic drinks,take,bottle,alcohol,episode,wine,alcohol,alcoholic drinks by country,,wines,beer,alcoholic beverage,,produced,place,describe,new york,cocktail,brewery,,
kmeans_plain_c0_g14,0,food,Oligosaccharide,Caffeine,Glycemic index,Menthol,Chlorella,Gallon,Spirulina (dietary supplement),Sunflower oil,Hand washing,Margarine,Blush,Diet Coke and Mentos eruption,Water supply,Sucralose,Galactose,Maltose,Sodium bicarbonate,Chewing gum,Popcorn,Aspartic acid,Honey,Junk food,Botulism,Himalayan salt,Cultured meat,Soy milk,Paleolithic diet,Sodium chloride,Saccharomyces cerevisiae,Sulfur dioxide,World Food Programme,health,nutrition,food,food politics,food additives,processing,,protein,intake,start,food and drink,organic compound,diet,chemical formula,effects,acid,increase,carbohydrate,studies,health,canada,,operate,beverage,offer
LDA_c5_g6,5,food,Anheuser-Busch InBev,Refrigerator,The Hershey Company,Coffee percolator,Nestlé,Starburst (confectionery),American cheese,Kit Kat,Whole Foods Market,Campbell Soup Company,Amul,The Coca-Cola Company,Beyond Meat,Krispy Kreme,Breakfast cereal,Restaurant Brands International,Wegmans,Coca-Cola,H-E-B,Cheddar cheese,Trader Joe's,Diageo,Chiquita Brands International,Unilever,Cadbury Dairy Milk,Irn-Bru,Plastic bag,Dunkin' Donuts,Gmail,Red Bull,Cadbury Creme Egg,product,coca-cola,sell,,company,food product brands,united kingdom,,companies by year of establishment,the coca-cola company,supermarket,food and drink companies by country,united,brands,,market,brand,brands by company,products,stores,,business,,soft drink,brands
LDA_c5_g16,5,food,M&M's,Jaffa Cakes,Keurig Dr Pepper,Nabisco,Jell-O,Publix,HP Sauce,Pepsi,Beyond Meat,Blush,Refrigerator,Candy,Supermarket,New Coke,Swedish Fish,Breakfast cereal,United Spirits,San Miguel Corporation,Mondelez International,Mars (chocolate bar),"Mars, Incorporated",The Coca-Cola Company,Asda,Granola,The Great Atlantic & Pacific Tea Company,Kraft Foods,Heinz,Darden Restaurants,Nestlé,Fanta,Baskin-Robbins,supermarket,brand,soft drink,united kingdom,the coca-cola company,sell,products,united,market,brands,companies by year of establishment,food and drink companies by country,food product brands,product,,brands by company,,coca-cola,,stores,company,business,brands,,
kmeans_augmented_c2_g9,2,food,Alinea (restaurant),MasterChef Australia,Alton Brown,Rick Stein,Party,86 (term),AGA cooker,Gordon Ramsay,Chez Panisse,Anne Burrell,Chef,Black Dahlia,Home economics,Thomas Keller,Mary Berry,Keith Floyd,Leah Chase,Kitchen Nightmares,Gmail,Martha Stewart,Coyote Ugly (film),Auguste Escoffier,Michelin Guide,Space Needle,B. Smith,Anthony Bourdain,Marcus Wareing,Heston Blumenthal,Sophie Dahl,The Great British Bake Off,Yotam Ottolenghi,food network,,people,births by decade,,work,london,german,new york city,california,award,chef,kitchen,,make,note,years,celebrity chef,20th-century births,greek,opened,street,survivors,,restaurant
kmeans_plain_c1_g27,1,food,Nespresso,Whole Foods Market,Pepsi,Tim Hortons,Oreo,Asda,Buc-ee's,Amul,Liebeck v. McDonald's Restaurants,Kool-Aid,Milkshake,Jimmy John's,Mondelez International,Arby's,Knott's Berry Farm,Heart Attack Grill,Gatorade,The Gods Must Be Crazy,Safeway Inc.,San Miguel Corporation,Coca-Cola formula,Howard Schultz,Cracker Barrel,Vending machine,Grocery store,Computer Science,The Great Atlantic & Pacific Tea Company,Nolan Bushnell,Chiquita Brands International,Five Guys,The Hershey Company,company,brand,the coca-cola company,cultivate,united states,early,soft drink,white,brands,fast food,stores,locations,companies by industry and year of establishment,,establishments in the united states by year,food and drink companies by year of establishment,green,chain,brands,marketing,united kingdom,united,food product brands,juice,operations
LDA_c6_g24,6,food,Himalayan salt,Zinfandel,Weight loss,Vitamin,Acetone,Ethyl acetate,Kala namak,Theophylline,Sangiovese,Genetically modified crops,Hand washing,Bushmeat,Carrageenan,Spirulina (dietary supplement),Mannitol,Cultured meat,Milk,Astaxanthin,Oil,Potassium chloride,Magnesium,Tannin,Painting,Sorbitol,Golden syrup,Liver,Grape,Gluten-free diet,Sourdough,Acetaldehyde,Yeast,vineyards,organic compound,use,levels,food and drink,protein,,proteins,effects,grapes,health,carbohydrate,wine,diet,food politics,,nutrition,studies,food,,increased,produce,high,water,branches of biology
